country,code,region,region_noHICgroup,incgroup2,incgroup3,incgroup4,fragile,survey,year,status,cohort,parent,child,obs,P1,P2,P3,P4,P5,C1,C2,C3,C4,C5,MEANp,MEANc,SDp,SDc,MLD_psu,CAT,YOS,DIF,MIX,CAT_ISCED0,CAT_ISCED1,CAT_ISCED2,CAT_ISCED34,CAT_ISCED5678,COR,CORstd,BETA,BETAstd,MU050_randomtiebreak,MU050_lb,MU050_ub,Q4Q4_randomtiebreak,Q4Q4_lb,Q4Q4_ub,BHQ1_randomtiebreak,BHQ1_lb,BHQ1_ub,BHQ2_randomtiebreak,BHQ2_lb,BHQ2_ub,BHQ3_randomtiebreak,BHQ3_lb,BHQ3_ub,BHQ4_randomtiebreak,BHQ4_lb,BHQ4_ub,Q4BH_randomtiebreak,Q4BH_lb,Q4BH_ub,Q4child_randomtiebreak,tm11,tm12,tm13,tm14,tm15,tm21,tm22,tm23,tm24,tm25,tm31,tm32,tm33,tm34,tm35,tm41,tm42,tm43,tm44,tm45,tm51,tm52,tm53,tm54,tm55
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,avg,all,2080,.16666445,.46371284,.23971909,.099906713,.029996911,.0032359976,.042948931,.098722786,.49158514,.36350715,5.556962,12.931679,3.7662315,2.8637648,.16351944,.92622632,.96845847,7.5732284,.92284518,.98468328,.96215576,.92455006,.66596568,0,.42410812,.018011814,.32248309,.015124208,36.480339,39.609486,40.706135,.44170573,.44020042,.44348788,.36348414,.34121415,.36408436,.27563629,.25524789,.32059205,.21850023,.1950043,.2538971,.14237936,.12677065,.14318949,.27010888,.27756536,.28892475,.25043225,.015316713,.15234676,.20399621,.47184908,.15649122,.001473425,.036370829,.095293388,.58048099,.28638136,0,.0028888772,.07256107,.45028779,.47426224,0,0,.028556714,.30547759,.66596568,0,0,.0095951455,.1768961,.81350875
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,avg,daughter,1036,.15221049,.48421007,.23338452,.10230801,.027886899,.0036874388,.052318584,.11879438,.5484885,.27671111,5.6061931,12.422081,3.6888986,2.7444754,.22284801,.91267544,.96253425,7.0077434,.90803075,.98455071,.95602703,.9090206,.60890198,0,.46579221,.024375681,.34654117,.020493403,31.495594,34.399784,35.172691,.34859607,.34230533,.35896263,.41933128,.37005082,.4536151,.2882579,.21445575,.36589414,.20575821,.16970769,.26443231,.086652584,.067496859,.094347343,.3273685,.29859295,.37331951,.1772799,.0154493,.20371979,.24753496,.42868313,.1046128,.002758913,.041214079,.12463509,.63541394,.19597797,0,.0058016875,.085177734,.55428022,.35474038,0,0,.0086819669,.38241607,.60890198,0,0,0,.25387967,.74612033
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,avg,son,1044,.18179609,.4422546,.24635065,.097392827,.03220585,.002763391,.033139993,.077710159,.43201393,.45437253,5.5054221,13.465168,3.846669,2.8900871,.23287694,.94047588,.97466046,8.1678677,.93835413,.9847995,.96918052,.93995196,.72871965,0,.40338346,.025971118,.30307087,.021328198,41.48542,45.432045,46.410671,.53467822,.53257364,.54222637,.30622709,.27679256,.32840267,.26273325,.22229719,.32788607,.23156664,.18978378,.27545366,.19947302,.17384647,.2055376,.21287751,.20665166,.227174,.3270143,.015200499,.10731762,.16583392,.50968462,.20196335,0,.030819504,.061661959,.51751685,.39000165,0,0,.060048066,.34714985,.59280211,0,0,.050413322,.22086699,.72871965,0,0,.018293068,.1071111,.87459582
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,dad,all,2353,.20889562,.40006712,.15648617,.1563638,.078187279,.0033509438,.040796593,.094718851,.49187192,.36926168,6.930747,12.983623,4.6271453,2.8533242,.16351944,.88645256,.84414089,6.6215501,.87683338,.98897576,.96811509,.90009898,.5268898,0,.37792084,.017698951,.23304449,.011789666,38.60601,41.153126,42.600704,.43078831,.42599601,.43182662,.33186516,.31723982,.35150224,.27682295,.24781053,.32222599,.22525851,.19129302,.25747341,.16605338,.14321382,.16924119,.29304883,.28790122,.30884761,.25038981,.011024252,.12475257,.18467905,.49443489,.18510921,.0026196251,.029265281,.087487243,.58343321,.2971946,0,.015774805,.084126204,.45521137,.44488761,0,.0035795476,.042118855,.42741182,.5268898,0,0,.017764851,.21881014,.76342499
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,dad,daughter,1172,.19899853,.41655046,.14323346,.16760762,.073609926,.0041848347,.04954724,.11503137,.54391837,.28731817,6.9673376,12.484176,4.5550079,2.7468436,.22284801,.85878396,.81898534,6.0243559,.84815109,.98930299,.95746559,.89389217,.4285669,0,.41358665,.02425218,.24940851,.016065214,33.131359,35.167648,37.097694,.34235683,.34349224,.3499594,.3890489,.37635589,.41999111,.29735321,.25756609,.34628347,.20754388,.16875145,.23740533,.10605401,.0850375,.1086092,.35724491,.34695265,.36724725,.1820569,.010696989,.15748428,.22909985,.47290507,.12981379,.0049361363,.037598271,.11422099,.64681244,.19643219,0,.010112224,.095995612,.5081706,.38572156,0,.0065516904,.043602958,.52127844,.4285669,0,0,.010923187,.27474129,.7143355
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,dad,son,1181,.21918446,.38293135,.17026342,.14467496,.082945794,.0024840473,.031699598,.073602363,.43776548,.45444852,6.8927083,13.502838,4.7026424,2.8703823,.23287694,.91550916,.87029207,7.248702,.9066509,.98866689,.98015809,.90552711,.64530653,0,.35857835,.025415303,.21886781,.016622374,44.170864,47.717327,48.420761,.52687579,.51613522,.53393155,.27228355,.2661511,.27310956,.2553682,.24877097,.28310025,.2436588,.22037548,.27014598,.22868946,.20797348,.23037314,.2232987,.21393725,.24462925,.32142735,.011333136,.093859099,.14275295,.51475561,.23729922,0,.019841928,.057255398,.51176095,.41114172,0,.020726973,.073745891,.40889627,.49663088,0,0,.040331453,.31436202,.64530653,0,0,.024076777,.16720964,.80871356
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,max,all,2080,.16666445,.42182186,.17185715,.16463719,.075019352,.0032359976,.042948931,.098722786,.49158514,.36350715,7.2511592,12.931679,4.3994751,2.8637648,.16351944,.87431538,.83538276,6.1963172,.86514807,.98468328,.96471351,.89825368,.50598854,0,.38753763,.018662672,.25226116,.013179501,37.037048,41.120239,42.487667,.42476603,.41731501,.42007935,.35031322,.30180779,.37255052,.2827931,.21633075,.35144931,.21154851,.17282376,.27066988,.15534517,.14044887,.17391916,.27150548,.30119148,.31631011,.25037479,.015316713,.15234676,.20399621,.47184908,.15649122,.0016197503,.033666741,.095347464,.58226794,.28709811,0,.015922178,.085824147,.45257223,.44568145,0,.0037684822,.049897984,.44034499,.50598854,0,0,.020523645,.22735991,.75211644
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,max,daughter,1036,.15221049,.44164944,.15652172,.18085146,.068766907,.0036874388,.052318584,.11879438,.5484885,.27671111,7.3205347,12.422081,4.2886119,2.7444754,.22284801,.84065402,.8058489,5.5492439,.83009565,.98455071,.9550932,.88424498,.40235221,0,.42269573,.025564015,.27050197,.018053487,31.845167,35.577309,37.006466,.32954967,.33205339,.33784443,.40635732,.34721878,.43153152,.29697171,.22689676,.37484494,.1981892,.16485099,.25290003,.098481767,.088671707,.11308528,.33587348,.36329731,.3805494,.17715415,.0154493,.20371979,.24753496,.42868313,.1046128,.0030247825,.041882016,.12192658,.64142203,.1917446,0,.010222534,.10553248,.5259096,.35833538,0,.0067075994,.054529846,.53641033,.40235221,0,0,.012916602,.29996794,.68711549
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,max,son,1044,.18179609,.40106469,.18791156,.14766274,.081564933,.002763391,.033139993,.077710159,.43201393,.45437253,7.1785307,13.465168,4.5135918,2.8900871,.23287694,.91004592,.86630124,6.8831668,.90184391,.9847995,.97580397,.91046935,.63886911,0,.37305745,.026699167,.23887153,.018430585,42.274525,47.240841,48.28392,.53020662,.51702732,.53079659,.29205734,.2661036,.30350637,.26805568,.22063805,.31618249,.22540863,.18486221,.28100955,.21447836,.194846,.23285171,.20020291,.2146704,.2450417,.32702827,.015200499,.10731762,.16583392,.50968462,.20196335,0,.024196003,.064706504,.51407385,.39702365,0,.020892302,.068638355,.38862154,.52184778,0,0,.043959096,.31717178,.63886911,0,0,.027237784,.16327448,.80948776
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,mom,all,2165,.41776574,.42396539,.090055548,.057379782,.010833538,.0036715495,.046956096,.10455905,.48934227,.35547101,4.2224584,12.858256,3.9685469,2.9007041,.16351944,.96679699,.96455991,8.7306147,.96565479,.99299175,.98588842,.95881951,.6475392,0,.37798929,.018448597,.27628127,.014566932,37.873734,38.674217,41.388882,.4125669,.41100112,.47082701,.34653622,.28064123,.44518596,.27741614,.10217831,.45608214,.22206554,.058782812,.3823134,.15398212,.07032232,.20449381,.31735629,.2390191,.35228723,.25031045,.0070082825,.099857427,.16537495,.54251558,.18524377,.0017542216,.012357335,.07164593,.49567497,.41856757,0,0,.041180495,.35766718,.60115236,0,0,.024174627,.32828617,.6475392,0,0,0,.13863814,.86136186
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,mom,daughter,1081,.40675324,.44310451,.079967961,.056146327,.014027975,.004640257,.05835579,.12456476,.54436272,.26807648,4.2734938,12.326593,3.9692607,2.7988348,.22284801,.95970911,.95573789,8.1735153,.95830232,.9921639,.98466903,.98405939,.49292603,0,.41255456,.02528166,.29090357,.019572495,32.340427,33.143906,35.926144,.32233447,.31585178,.39044905,.40923175,.33399943,.52409583,.28691816,.097956032,.47029468,.20901942,.064549603,.34156069,.094830647,.036387417,.13115628,.3954609,.29104248,.44712952,.17568004,.0078361146,.13033812,.20331171,.54886287,.10965119,.0032788925,.012052089,.08773692,.57316446,.32376763,0,0,.015940614,.48034915,.50371021,0,0,.030557599,.47651637,.49292603,0,0,0,.1405786,.85942137
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1960,mom,son,1084,.429315,.40389344,.10063483,.058673359,.0074833962,.0026556244,.035000749,.083578214,.43164003,.44712541,4.1689353,13.415833,3.9689763,2.9022551,.23287694,.97418135,.97381192,9.3110161,.9733656,.99381429,.98729146,.93778539,.80270499,0,.36205402,.026445262,.26474664,.02075083,43.423531,44.212925,46.284916,.50224614,.50595009,.54249543,.28217945,.22569385,.36518693,.26765338,.10242344,.44513756,.23549943,.044243239,.43233556,.21466777,.10005408,.28492537,.23968241,.19040318,.25627261,.32857856,.0061857249,.069570951,.12767991,.53620869,.2603547,0,.012708537,.053132329,.40651885,.52764028,0,0,.062214598,.25542796,.68235743,0,0,.017768843,.17952619,.80270499,0,0,0,.13482334,.86517668
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,avg,all,2416,.052734498,.27012601,.3277261,.25082126,.098592117,0,.0048386212,.027059862,.35732135,.61078018,8.3431931,14.353294,3.6930702,2.2149761,.16612484,.92827928,.94859684,6.5393605,.92509133,1,.99363685,.97503257,.78172386,0,.37938651,.017479675,.22754294,.011332102,39.583252,41.343636,41.372292,.43859872,.41582933,.42526838,.35700652,.33547604,.3683522,.28588724,.24971899,.31588179,.20320272,.18011232,.21708113,.15390353,.16484767,.16852985,.25075972,.25722331,.26605335,.2503323,0,.010958223,.089331508,.60560805,.29410219,0,.0063631716,.05030147,.51929659,.4240388,0,.0035675967,.021399816,.3759931,.59903949,0,.0012079043,.005757717,.21131052,.78172386,0,.010849997,.0030817669,.090123482,.89594477
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,avg,daughter,1183,.048039392,.25953624,.34277475,.24919909,.10045052,0,.0022506283,.012451557,.40114814,.58414966,8.4350376,14.233981,3.6600313,2.1290667,.20829754,.94003266,.95457637,6.3286715,.93466997,1,.99701983,.98949969,.80107915,0,.40587547,.024384422,.23610072,.015522714,37.906509,38.755489,38.793011,.416843,.39433286,.40770194,.38372526,.35678062,.42730144,.30176285,.23156418,.3824448,.18416952,.11066235,.22424182,.13034238,.11689255,.15011224,.25194287,.2505551,.27429041,.22336882,0,.0067817406,.048673429,.71172726,.23281759,0,.0029801822,.025832521,.59573448,.37545282,0,.0033589769,.0071413447,.44444981,.54504991,0,0,.0038562189,.19506463,.80107915,0,0,0,.11335339,.88664663
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,avg,son,1233,.057466798,.28079969,.3125582,.25245628,.096718997,0,.0074471147,.041783884,.31314737,.63762164,8.2506218,14.473554,3.7253144,2.2929311,.22265752,.91648173,.94256997,6.7508411,.9154368,1,.99048525,.95904124,.76246697,0,.35921499,.024898777,.22109681,.016425367,41.05587,43.79771,43.849285,.46010911,.42483652,.47114009,.33185422,.31198412,.3504307,.2709395,.22546875,.30802339,.22110829,.18638046,.24006888,.17609799,.18403167,.19361204,.24954657,.17301691,.29039603,.27750933,0,.014477209,.12358887,.516195,.34573889,0,.0095147537,.073096663,.44808728,.46930131,0,.003798197,.03716059,.30032364,.65871757,0,.0024096689,.0076495497,.22747383,.76246697,0,.02220786,.0063077849,.065806225,.90567815
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,dad,all,2750,.081671022,.25268856,.24356814,.30045378,.12161849,0,.0043847281,.025798917,.35262948,.6171869,9.2777958,14.393054,4.164196,2.20909,.16612484,.90512699,.83700442,5.8650894,.90143609,1,.99383581,.9783681,.74535775,0,.34857279,.016808214,.18491653,.0095146215,39.689915,40.205032,41.5392,.39596599,.37438509,.40301651,.35800913,.32918459,.38824332,.27688235,.22439812,.34487709,.20484661,.15215951,.23697345,.16026194,.15038513,.17377879,.29582906,.25171709,.32635275,.25031132,0,.0064119184,.081987083,.55573273,.35586825,0,.0061641829,.041860711,.5223366,.42963853,0,.0043499805,.017281942,.3657133,.61265475,0,.00091377704,.011412023,.24231645,.74535775,0,.0079706414,.0072941869,.10995635,.87477881
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,dad,daughter,1339,.075728245,.24568433,.24651597,.30102855,.13104291,0,.0020577002,.012639376,.39595678,.58934611,9.4194069,14.255394,4.1596394,2.1222575,.20829754,.90753418,.82512784,5.6171613,.90443146,1,.99712169,.98364091,.74883157,0,.3777875,.023511183,.19274805,.012958073,37.223152,36.316391,38.21516,.36649004,.35095957,.43958446,.40028051,.36831212,.42582068,.29009518,.24189086,.36079603,.18086603,.12718306,.21835536,.12875827,.1139331,.14370878,.31170493,.11731115,.39254218,.22032876,0,.003933318,.051591903,.59109342,.35338134,0,.0028783372,.020389279,.61147493,.36525744,0,.0042702081,.012088897,.4497838,.53385711,0,0,.0024681387,.24870029,.74883157,0,0,0,.11614321,.88385677
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,dad,son,1411,.087555461,.25962406,.24064925,.29988465,.11228657,0,.0066889147,.038829282,.30972746,.64475435,9.1375742,14.529364,4.1654758,2.2844391,.22265752,.90279377,.84876448,6.1053967,.89847016,1,.99075693,.97301972,.74190491,0,.32788783,.023846082,.17982095,.013846899,41.903625,44.026543,44.778175,.42750856,.39788851,.44514647,.31791735,.29092693,.35572296,.26436466,.19859003,.34075952,.22757828,.15365495,.27705574,.19013971,.16863127,.21465859,.27890766,.21064585,.32071939,.27999958,0,.0085346596,.10801835,.52544886,.35799813,0,.0092430832,.061979856,.43881223,.48996481,0,.0044308957,.02254937,.28043866,.69258106,0,.0018220358,.020301895,.23597117,.74190491,0,.017181391,.015723234,.1028069,.86428845
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,max,all,2416,.052734498,.25579196,.26548442,.3037701,.122219,0,.0048386212,.027059862,.35732135,.61078018,9.538106,14.353294,3.8622334,2.2149761,.16612484,.89752197,.8289535,5.529613,.89579201,1,.99328023,.97904491,.7278496,0,.35665312,.017820856,.20453918,.010941149,39.704586,40.587341,41.773678,.43649873,.37509355,.42360142,.35423693,.33130801,.37542373,.28705254,.23789975,.33491606,.20340559,.15525526,.23645894,.15530494,.15021759,.17852069,.25404918,.21676067,.33826199,.25029558,0,.010958223,.089331508,.60560805,.29410219,0,.0067197508,.050592996,.52945995,.41322732,0,.0044040042,.016551094,.37446174,.60458314,0,.00099735975,.013282187,.25787085,.7278496,0,.0087525193,.0080097076,.099870659,.88336712
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,max,daughter,1183,.048039392,.24505924,.27221498,.30549273,.12919366,0,.0022506283,.012451557,.40114814,.58414966,9.6686811,14.233981,3.8444877,2.1290667,.20829754,.90438861,.82139391,5.2998772,.90163523,1,.99684376,.98563325,.7427935,0,.40074947,.024504799,.22193396,.014814476,37.666454,36.667126,38.421631,.42520267,.34690848,.38249701,.38770193,.36890098,.41864198,.30529848,.25433677,.36255094,.17742737,.12620306,.21289937,.12957224,.11412185,.142345,.25238988,.28705594,.33810568,.22631405,0,.0067817406,.048673429,.71172726,.23281759,0,.003156238,.024651814,.61241835,.35977361,0,.0042296438,.010137108,.45739824,.52823502,0,0,.0042969505,.25290954,.7427935,0,0,0,.11692327,.88307673
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,max,son,1233,.057466798,.26660973,.25870055,.30203381,.11518911,0,.0074471147,.041783884,.31314737,.63762164,9.406497,14.473554,3.877197,2.2929311,.22265752,.89071053,.83657306,5.757504,.88990247,1,.98997885,.97205746,.71261483,0,.32105917,.025638718,.1898708,.016015369,41.495388,44.532501,45.106609,.44746765,.39832848,.44179922,.32235897,.29554179,.34712341,.26965004,.20881772,.32387722,.2281834,.16724025,.2678549,.17980759,.17620397,.21334074,.25566137,.23238464,.3169328,.27446705,0,.014477209,.12358887,.516195,.34573889,0,.010021165,.074626192,.45260316,.46274948,0,.0045889262,.023353606,.28650138,.68555611,0,.0020141322,.022442313,.26292872,.71261483,0,.01864692,.017064387,.08059331,.88369536
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,mom,all,2452,.13246974,.39677817,.2495423,.18935846,.03185134,0,.0053678444,.030711878,.35735762,.60656267,7.4185052,14.325456,3.8589981,2.2418721,.16612484,.95273381,.94495147,7.1228027,.95283735,1,.99599636,.99041611,.77935731,0,.35748443,.017680224,.20767939,.010999539,40.382927,40.993645,41.58926,.40020233,.39725685,.41046083,.34619918,.31540975,.38749215,.28238112,.2100255,.35871953,.20383376,.14188434,.25646996,.16758594,.14601235,.18398641,.29487938,.27705285,.30277079,.25025943,0,.016908556,.095594414,.5555324,.33196467,0,.0040036733,.038554464,.43482724,.5226146,0,.00075021258,.0088336924,.28032413,.71009195,0,.0071409121,.0028863824,.21061537,.77935731,0,0,0,.044014316,.95598567
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,mom,daughter,1197,.12857126,.39361537,.26614925,.1775104,.03415373,0,.0031129611,.015799701,.40143842,.57964891,7.4387131,14.199549,3.8323042,2.1590788,.20829754,.96075821,.94977033,6.9889874,.95993906,1,.99806374,.98912162,.80708671,0,.38042778,.024819324,.2143289,.015122931,39.032036,39.511024,39.923481,.3796716,.37235215,.39460048,.36488739,.3296155,.4041554,.30127242,.22267203,.38254276,.18822712,.12021956,.25276402,.1456131,.12040854,.16762218,.30185345,.26674628,.32631898,.21877038,0,.015380054,.07374534,.61269325,.29818133,0,.0019362452,.008391751,.50279987,.48687214,0,.0014029435,.00947545,.33381113,.65531045,0,0,.0027782293,.19013508,.80708671,0,0,0,.063225731,.93677425
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1970,mom,son,1255,.13638973,.39995843,.2328437,.20127189,.029536249,0,.0076351669,.045706321,.31303364,.63362485,7.3981853,14.452057,3.8871284,2.3161414,.22265752,.94470352,.94010603,7.2567163,.94569647,1,.99395049,.9919039,.7547667,0,.3382265,.025101613,.2015319,.01589811,41.636154,42.397865,43.213326,.41947088,.41494629,.42355415,.32771781,.30105367,.37209719,.2636964,.19588731,.33790579,.21925476,.16195996,.26142409,.18933105,.17059141,.19908059,.2883496,.2803506,.29512638,.28192222,0,.018357387,.11630463,.50135094,.36398706,0,.006049538,.068402581,.36756358,.55798429,0,0,.0080960914,.21884914,.77305478,0,.013473536,.0029822935,.22877747,.7547667,0,0,0,.021676974,.97832304
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,avg,all,2042,.010302692,.10437534,.21495372,.43915734,.23121089,0,.0011160281,.016791338,.19722846,.78486419,10.862103,14.976873,3.1049385,1.7192714,.16000113,.89476234,.90033078,5.0205379,.9063161,1,.99558556,.96490592,.83399755,0,.3855325,.018884303,.21347766,.011334109,39.436199,40.610233,41.145878,.40040252,.37543342,.38148749,.35914427,.34737808,.37986642,.28533995,.2485639,.31805435,.20178616,.15721549,.21351556,.15372962,.15805413,.17735212,.29632711,.29610926,.30557424,.25044525,0,.04716295,.085362203,.57724172,.29023311,0,.0044144406,.048641615,.395318,.55162591,0,.00078790897,.034306191,.31542134,.64948457,0,0,.0074372655,.15856519,.83399755,0,0,.00084130693,.054425668,.94473302
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,avg,daughter,1002,.014142655,.10492622,.2168009,.43674973,.2273805,0,.0015107569,.019082809,.18781297,.79159349,10.789778,14.991643,3.1905842,1.7926553,.24154712,.9032588,.902008,5.0671334,.91733629,1,.99033761,.96642208,.84785205,0,.44525596,.025416123,.25017065,.015949011,38.919815,39.920723,40.470692,.45099565,.39768681,.43163273,.34848273,.33693847,.37399626,.29565999,.25460222,.33661583,.20843194,.15436408,.2247016,.14742531,.14669992,.17208162,.24594425,.23005892,.30231076,.26453829,0,.035136107,.081346415,.5790689,.30444857,0,.0096623991,.051197711,.45487586,.48426405,0,0,.033577926,.2896919,.67673016,0,0,.011110786,.14103715,.84785205,0,0,.0018823699,.032947373,.96517026
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,avg,son,1040,.0071037048,.10391641,.21341489,.44116309,.23440191,0,.00078718836,.014882365,.2050723,.77925813,10.922355,14.96457,3.0318565,1.6563598,.27432376,.8876192,.89893353,4.9813643,.89713544,1,1,.96362275,.8225711,0,.32945925,.027699335,.17998973,.016033413,39.936256,40.135921,40.621662,.36079577,.34208211,.3460649,.36804873,.35865709,.38645524,.2767688,.24235487,.30321842,.19623381,.15585795,.20576747,.15894867,.16542242,.18226653,.33580256,.3308703,.33823431,.23870464,0,.067110211,.092022628,.57421124,.26665592,0,0,.046491496,.34521955,.60828894,0,.0014547124,.034922514,.33719602,.62642676,0,0,.0044075535,.17302133,.8225711,0,0,0,.071782775,.92821723
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,dad,all,2154,.017666671,.12473764,.18695138,.45214891,.21849538,0,.0010744256,.016695887,.20359193,.77863777,11.381252,14.952819,3.4183285,1.726866,.16000113,.89720917,.78944713,4.6371388,.90252519,1,.99644387,.9903841,.82729089,0,.3538965,.018888893,.17878091,.010204136,40.878395,39.308369,42.950897,.3986657,.37068108,.38407335,.3351554,.31636083,.37020403,.28082353,.21755041,.37585387,.2126729,.11189945,.27245814,.17134817,.13978741,.19588587,.30904993,.29742429,.32020053,.25043887,0,.026478795,.062523365,.61107433,.29992354,0,.0035561272,.040536363,.37048453,.58542299,0,.00087215484,.0087437667,.32227439,.66810971,0,0,.017271871,.15543723,.82729089,0,0,.0049922308,.073468365,.92153943
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,dad,daughter,1031,.024166463,.12124588,.18705085,.44842049,.2191163,0,.0014763733,.0186485,.19500145,.78487366,11.301957,14.96915,3.5346406,1.8027002,.24154712,.90867943,.78947467,4.7220569,.91502577,1,.99182844,.99648112,.8446508,0,.41391277,.025892545,.21109943,.014508439,40.753063,40.543934,43.167603,.44284591,.38666922,.44828457,.32695058,.30576378,.4017342,.28574386,.17507067,.39271834,.21635483,.098748155,.29484698,.17095073,.12834816,.20276971,.2639237,.16029139,.34384772,.26588634,0,.020094309,.070358261,.68047637,.22907105,0,.0081715351,.038547136,.39151183,.56176949,0,0,.0035188866,.31744641,.67903471,0,0,.020471824,.13487737,.8446508,0,0,.011118802,.051238313,.93764287
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,dad,son,1123,.012397497,.12756832,.18687075,.45517141,.21799204,0,.00074857956,.015112965,.21055596,.77358252,11.445535,14.93958,3.3211446,1.6634941,.27432376,.88792396,.78942472,4.568397,.89239138,1,1,.98543662,.81342649,0,.29833362,.027234387,.14942928,.014297861,40.993752,39.507603,42.926128,.36385155,.34256744,.35193539,.34195489,.32675532,.39311096,.27686378,.20812742,.35944074,.20956454,.12122684,.2498378,.17161681,.1489238,.19257709,.3445777,.33024073,.35916802,.2379161,0,.036567796,.050142366,.50140262,.41188726,0,0,.042069044,.35428318,.60364777,0,.0015798644,.012983493,.32619205,.6592446,0,0,.014716244,.17185724,.81342649,0,0,0,.091582499,.90841752
"Korea, Rep.",KOR,High-income economies,East Asia & Pacific,High-income economies,High income,High income,No,KLIPS,2014,Retrospective question,1980,max,all,2042,.010302692,.099526234,.18762851,.46347424,.23906834,0,.0011160281,.016791338,.19722846,.78486419,11.691628,14.976873,3.2320364,1.7192714,.16000113,.88657248,.77342927,4.3915634,.8965072,1,.99537051,.98954421,.81900179,0,.34901735,.019478265,.18565866,.011058591,39.636559,41.19767,43.211399,.40760991,.37014773,.37516731,.35695836,.31314233,.36226186,.2868948,.22792131,.36126453,.20316654,.13082179,.27339572,.15298028,.13642111,.19477136,.30526343,.30764762,.31814131,.25047243,0,.04716295,.085362203,.57724172,.29023311,0,.0046295207,.048977818,.38575557,.56063706,0,.00090265588,.0095531363,.32544711,.66409707,0,0,.017502256,.16349596,.81900179,0,0,.0047392934,.067132287,.92812842
